"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000217555.12_CKLF",770.123159075365,-0.408227008151255,0.0763641367127524,-5.34579484197958,9.00211279530562e-08,2.41835330165317e-06
"ENSG00000118503.15_TNFAIP3",243.945110870773,0.668203427491388,0.125091978889327,5.34169683319639,9.20805592837537e-08,2.46487532716155e-06
"ENSG00000215769.8_ARHGAP27P1-BPTFP1-KPNA2P3",193.520065063735,-0.759929805497395,0.142258175912251,-5.341906014359,9.19743407391449e-08,2.46487532716155e-06
"ENSG00000137965.11_IFI44",342.556012642613,0.492343995814732,0.09220193376877,5.33984457472947,9.30262998137149e-08,2.4857684802798e-06
"ENSG00000198804.2_MT-CO1",185812.684481934,-1.13094185811445,0.211842757019579,-5.33859110420248,9.36716343493442e-08,2.49857458714811e-06
"ENSG00000057757.10_PITHD1",791.512305945087,-0.397595484564966,0.0744953289954801,-5.33718677300009,9.43997855792316e-08,2.51354048540524e-06
"ENSG00000180822.11_PSMG4",753.32880580576,-0.657219297320596,0.123162204323308,-5.33620927728247,9.49098521787551e-08,2.52265691904098e-06
"ENSG00000263731.1_AC145207.5",135.357707265612,-0.908727038405204,0.170363216060109,-5.33405660811532,9.60425602571443e-08,2.54826151059696e-06
"ENSG00000261236.8_BOP1",2637.02063669753,-0.448009180990622,0.0840329346407912,-5.33135231925067,9.7484080237257e-08,2.5819551110727e-06
"ENSG00000169564.6_PCBP1",4084.53995611769,-0.285469035002938,0.0535571186361914,-5.33017911105531,9.81159520498104e-08,2.58973198580494e-06
"ENSG00000196756.12_SNHG17",631.215757933275,-0.672671215945486,0.126200754703443,-5.33016793383038,9.812199095379e-08,2.58973198580494e-06
"ENSG00000087460.24_GNAS",18981.947491145,-0.383832132870759,0.0720208056343602,-5.32946180607062,9.85042324831808e-08,2.59526737911904e-06
"ENSG00000176046.8_NUPR1",68.6598006065473,-1.2293704034681,0.230698024907551,-5.32891603194588,9.88006584441932e-08,2.59852640845182e-06
"ENSG00000090863.11_GLG1",1701.66176014389,0.351569824600502,0.0660122503915621,5.32582698688668,1.00494753135713e-07,2.63846957447412e-06
"ENSG00000147676.14_MAL2",96.2464454656324,0.979278908469735,0.184002857137401,5.32208533989489,1.02584423698115e-07,2.68864123713316e-06
"ENSG00000184465.16_WDR27",328.423170285953,-0.626039168878074,0.117689092905135,-5.31943235710636,1.04091504355593e-07,2.72339581134878e-06
"ENSG00000109072.14_VTN",40.9435014173828,-1.78844649303294,0.336320754471598,-5.31768102103249,1.05098105077547e-07,2.74495814719898e-06
"ENSG00000197555.9_SIPA1L1",968.785080326357,0.413632144970631,0.077796218346655,5.31686698609837,1.05569182201407e-07,2.75248314911258e-06
"ENSG00000122729.19_ACO1",1960.97900335354,0.336613775047135,0.0633277368033782,5.31542404700586,1.06409228781423e-07,2.76958553250472e-06
"ENSG00000148358.19_GPR107",1293.38788309734,0.47789410726803,0.0899212468059112,5.31458497566801,1.06900688144613e-07,2.77757159317368e-06
"ENSG00000081377.16_CDC14B",372.525095476257,0.620580953795002,0.116779879384056,5.31410853537608,1.07180724981199e-07,2.77943863011547e-06
"ENSG00000255717.6_SNHG1",2797.2759052193,-0.508982772753702,0.0957844589454787,-5.3138346069629,1.07342052917913e-07,2.77943863011547e-06
"ENSG00000071859.15_FAM50A",2795.16178355819,-0.476014702623391,0.0895855783537882,-5.31351933392148,1.07528021343903e-07,2.7794700225046e-06
"ENSG00000165280.16_VCP",9240.23934544684,0.214992243402371,0.0404766751381592,5.31150947227105,1.08720918621127e-07,2.80548456215477e-06
"ENSG00000138768.14_USO1",1309.37145025902,0.522827528887153,0.0984565739752152,5.31023483529668,1.09484069854985e-07,2.8203396351e-06
"ENSG00000160216.19_AGPAT3",1676.89278711335,0.267840108118829,0.0504527262427828,5.30873409753835,1.10389238443902e-07,2.83879607376079e-06
"ENSG00000005810.18_MYCBP2",542.611408359081,0.792295813911347,0.149394931781737,5.30336474244571,1.1368744682788e-07,2.91862448818877e-06
"ENSG00000156381.9_ANKRD9",463.928146737314,-0.541603537732455,0.102184891857822,-5.30023106043929,1.15656215832259e-07,2.96410921802472e-06
"ENSG00000135486.17_HNRNPA1",27160.7491808669,-0.285056204776437,0.0537925293552152,-5.29917830957694,1.16324990690136e-07,2.97617884343947e-06
"ENSG00000112414.14_ADGRG6",834.743559441044,0.69612201893043,0.131375050125296,5.29873836977811,1.16605575933749e-07,2.97829250313636e-06
"ENSG00000180357.9_ZNF609",502.421708202294,0.542858886040451,0.102465137693083,5.29798620547893,1.17086809704088e-07,2.9855151952344e-06
"ENSG00000228594.4_FNDC10",194.681389640114,-0.741112829352051,0.139935005115951,-5.29612178695359,1.18287962581542e-07,3.01103910165265e-06
"ENSG00000198938.2_MT-CO3",86220.7198217479,-1.01280455064854,0.191320144660802,-5.29376847610155,1.19821116013468e-07,3.0449136305855e-06
"ENSG00000103363.14_ELOB",3360.29833949662,-0.545698120076127,0.103131355555616,-5.29129203370011,1.21455246536422e-07,3.08123563051253e-06
"ENSG00000204574.13_ABCF1",3500.11241168746,0.307135069336441,0.058086841036599,5.2875154485148,1.2398889281106e-07,3.14021700917438e-06
"ENSG00000095139.14_ARCN1",4217.35253780646,0.42274470454113,0.0799565048904863,5.28718338952095,1.24214095319564e-07,3.14063336132357e-06
"ENSG00000180921.7_FAM83H",292.130147695607,-0.586004446966395,0.110918424478626,-5.28320204439359,1.26945253332635e-07,3.20430266969155e-06
"ENSG00000169499.15_PLEKHA2",568.954352554092,0.617830110097693,0.116976838154848,5.2816448097173,1.28029228394651e-07,3.22625077381763e-06
"ENSG00000163430.12_FSTL1",4296.37232389971,0.313475938010511,0.0594113919527396,5.27636077370269,1.31774542278285e-07,3.31507728099417e-06
"ENSG00000124942.14_AHNAK",15246.6581480537,0.607753567384756,0.115197530230267,5.27575171247098,1.32212995745172e-07,3.32055477126941e-06
"ENSG00000169604.19_ANTXR1",1156.78219202431,0.465132027215346,0.0882514102292726,5.27053364934291,1.36027684340124e-07,3.41066747202139e-06
"ENSG00000164307.13_ERAP1",1428.06155675094,0.545182159178641,0.10348301043288,5.26832527289347,1.37673998306158e-07,3.44620238022935e-06
"ENSG00000162004.17_CCDC78",109.166502502681,-1.00052424235448,0.189959314196391,-5.26704492794746,1.38637286547857e-07,3.46455039672085e-06
"ENSG00000105401.9_CDC37",5472.88132938565,-0.3839552803152,0.0729141968720417,-5.26585077785344,1.39541598420831e-07,3.47560232887912e-06
"ENSG00000168569.7_TMEM223",437.373628113411,-0.682556083862642,0.129616673263973,-5.26595897483476,1.39459427982864e-07,3.47560232887912e-06
"ENSG00000117525.14_F3",11316.3035734153,-0.261621524533917,0.0497204994102864,-5.26184426216345,1.42617548031619e-07,3.54634445055815e-06
"ENSG00000125691.13_RPL23",16476.9039592281,-0.47285843723469,0.0898795344968326,-5.26102454670983,1.43254905854052e-07,3.55631485753855e-06
"ENSG00000185361.9_TNFAIP8L1",172.257020764507,0.674577813769377,0.12827215261135,5.25895761501149,1.44874274102814e-07,3.59059074069644e-06
"ENSG00000175793.12_SFN",1638.97542775015,-0.424493850323933,0.080733869870621,-5.25794008145776,1.45677965293114e-07,3.60457123333817e-06
"ENSG00000266967.7_AARSD1",775.869694857829,-0.446358170347347,0.0849186246833308,-5.25630475071702,1.46978660890716e-07,3.63078320926098e-06
"ENSG00000113460.12_BRIX1",2268.77988561881,-0.384647567589812,0.07321828266403,-5.25343607627086,1.49287504638435e-07,3.68177249144363e-06
"ENSG00000115541.11_HSPE1",4468.7592469095,-0.501196916945881,0.0954314134850006,-5.25190708848356,1.50532396115176e-07,3.70639830958543e-06
"ENSG00000088766.11_CRLS1",715.512893203295,-0.456458600681044,0.0869532177313738,-5.24947336729032,1.52534649560914e-07,3.74956089541566e-06
"ENSG00000163739.4_CXCL1",70.6985073620251,1.39894009895779,0.26657003238707,5.24792710729944,1.53820131715744e-07,3.77499194377105e-06
"ENSG00000145592.14_RPL37",18040.9706817877,-0.52621463137555,0.100279401061855,-5.24748478554401,1.54189778584937e-07,3.77790069874884e-06
"ENSG00000170832.13_USP32",1001.40636952263,0.472929512307737,0.0902407134621752,5.2407554657241,1.59920522398166e-07,3.91194201456588e-06
"ENSG00000157778.8_PSMG3",669.885281788029,-0.569389070447131,0.108659585512238,-5.24011818895631,1.60473786036518e-07,3.91910330703471e-06
"ENSG00000167088.11_SNRPD1",3098.31562575308,-0.394707827794924,0.0753383337640576,-5.23913667948987,1.61329523905126e-07,3.93361646293148e-06
"ENSG00000204435.13_CSNK2B",4567.7166284065,-0.418193730365552,0.0798569205100076,-5.23678759079051,1.63395554304152e-07,3.97754485267259e-06
"ENSG00000003402.20_CFLAR",1140.61437786645,0.31149640833836,0.0595227607263039,5.23323186857336,1.66571571248722e-07,4.04697065012202e-06
"ENSG00000136193.17_SCRN1",2402.59944605495,0.494479714518518,0.0944926845061833,5.23299467152042,1.66785549260546e-07,4.04697065012202e-06
"ENSG00000249115.9_HAUS5",595.652951859629,-0.503839116293422,0.0963040306065974,-5.23175523516361,1.67907988032337e-07,4.0676453654726e-06
"ENSG00000237973.1_MTCO1P12",4715.98439484977,-1.15058980333041,0.219988469096776,-5.23022778445831,1.69301303060866e-07,4.09480514991586e-06
"ENSG00000148700.14_ADD3",607.66706865307,0.586623317381694,0.112203094511783,5.22822761648602,1.71142735168654e-07,4.13269872853489e-06
